jd,ra_c,dec_c,tilename,limmag5,filter
2459555.3569444446,288.0,59.99999999999996,T2732,20.44,L
2459555.3583333334,289.1803278688525,55.714285714285666,T2676,20.44,L
2459555.359722222,296.0,34.28571428571421,T2304,20.44,L
2459555.361111111,310.0,4.285714285714164,T1605,20.44,L
2459555.3625,288.0,68.57142857142854,T2822,20.44,L
2459555.363888889,298.72340425531917,29.999999999999915,T2214,20.44,L
2459555.365277778,77.14285714285714,25.714285714285623,T2059,20.44,L
2459555.3666666667,80.0,34.28571428571421,T2250,20.44,L
2459555.3680555555,292.5,72.85714285714283,T2856,20.44,L
2459555.3694444443,300.0,34.28571428571421,T2305,20.44,L
2459555.370833333,309.0566037735849,12.857142857142748,T1818,20.44,L
2459555.3722222224,332.3076923076923,-17.14285714285704,T1074,20.44,L
2459555.373611111,70.0,4.285714285714164,T1533,20.44,L
2459555.375,295.08196721311475,55.714285714285666,T2677,20.44,L
2459555.376388889,294.54545454545456,59.99999999999996,T2733,20.44,L
2459555.3777777776,91.91489361702128,64.28571428571425,T2755,20.44,L
2459555.379166667,323.33333333333337,-4.285714285714164,T1392,20.44,L
2459555.3805555557,320.3669724770642,0.0,T1500,20.44,L
2459555.3819444445,311.53846153846155,17.14285714285704,T1923,20.44,L
2459555.3833333333,78.11320754716982,12.857142857142748,T1750,20.44,L
2459555.384722222,316.2616822429907,8.571428571428456,T1714,20.44,L
2459555.386111111,301.6216216216216,47.14285714285708,T2547,20.44,L
2459555.3875,352.6530612244898,-25.714285714285623,T0875,20.44,L
2459555.388888889,72.6605504587156,0.0,T1425,20.44,L
2459555.390277778,301.7647058823529,51.428571428571374,T2616,20.44,L
2459555.3916666666,99.0,68.57142857142854,T2801,20.44,L
2459555.3930555554,308.0,34.28571428571421,T2307,20.44,L
2459555.394444444,98.18181818181819,59.99999999999996,T2703,20.44,L
2459555.3958333335,99.57446808510639,64.28571428571425,T2756,20.44,L
2459555.3972222223,80.74766355140187,8.571428571428456,T1644,20.44,L
2459555.398611111,309.1764705882353,38.5714285714285,T2393,20.44,L
2459555.4,303.75,72.85714285714283,T2857,20.44,L
2459555.4013888887,70.65420560747664,-8.571428571428456,T1209,20.44,L
2459555.402777778,100.32786885245902,55.714285714285666,T2644,20.44,L
2459555.404166667,314.0425531914894,29.999999999999915,T2218,20.44,L
2459555.4055555556,326.6666666666667,4.285714285714164,T1610,20.44,L
2459555.4069444444,100.58823529411764,51.428571428571374,T2578,20.44,L
2459555.408333333,97.41176470588235,38.5714285714285,T2343,20.44,L
2459555.409722222,330.2752293577982,0.0,T1503,20.44,L
2459555.4111111113,83.33333333333334,4.285714285714164,T1537,20.44,L
2459555.4125,306.0,68.57142857142854,T2824,20.44,L
2459555.413888889,352.8712871287129,-21.42857142857133,T0976,20.44,L
2459555.4152777777,319.59183673469386,25.714285714285623,T2125,20.44,L
2459555.4166666665,107.2340425531915,64.28571428571425,T2757,20.44,L
2459555.418055556,336.6666666666667,-4.285714285714164,T1396,20.44,L
2459555.4194444446,77.38317757009345,-8.571428571428456,T1211,20.44,L
2459555.4208333334,105.88235294117646,51.428571428571374,T2579,20.44,L
2459555.422222222,349.61538461538464,-17.14285714285704,T1079,20.44,L
2459555.423611111,317.6470588235294,38.5714285714285,T2395,20.44,L
2459555.425,321.7021276595745,29.999999999999915,T2220,20.44,L
2459555.426388889,99.18367346938776,25.714285714285623,T2065,20.44,L
2459555.427777778,336.88073394495416,0.0,T1505,20.44,L
2459555.4291666667,112.5,72.85714285714283,T2840,20.44,L
2459555.4305555555,95.09433962264151,12.857142857142748,T1755,20.44,L
2459555.4319444443,328.84615384615387,17.14285714285704,T1928,20.44,L
2459555.433333333,103.40425531914894,29.999999999999915,T2163,20.44,L
2459555.4347222224,89.17431192660551,0.0,T1430,20.44,L
2459555.436111111,111.17647058823529,51.428571428571374,T2580,20.44,L
2459555.4375,332.8301886792453,12.857142857142748,T1825,20.44,L
2459555.438888889,316.8,77.14285714285712,T2884,20.44,L
2459555.4402777776,98.49056603773585,12.857142857142748,T1756,20.44,L
2459555.441666667,332.3076923076923,17.14285714285704,T1929,20.44,L
2459555.4430555557,97.57009345794393,8.571428571428456,T1649,20.44,L
2459555.4444444445,331.4851485148515,21.42857142857133,T2030,20.44,L
2459555.4458333333,343.4862385321101,0.0,T1507,20.44,L
2459555.447222222,330.6122448979592,25.714285714285623,T2128,20.44,L
2459555.448611111,117.81818181818183,59.99999999999996,T2706,20.44,L
2459555.45,339.8130841121495,8.571428571428456,T1721,20.44,L
2459555.451388889,325.94594594594594,47.14285714285708,T2552,20.44,L
2459555.452777778,112.0,34.28571428571421,T2258,20.44,L
2459555.4541666666,116.75675675675676,47.14285714285708,T2509,20.44,L
2459555.4555555554,339.62264150943395,12.857142857142748,T1827,20.44,L
2459555.456944444,110.20408163265306,25.714285714285623,T2068,20.44,L
2459555.4583333335,333.19148936170217,29.999999999999915,T2223,20.44,L
2459555.4597222223,343.1775700934579,8.571428571428456,T1722,20.44,L
2459555.461111111,122.55319148936171,64.28571428571425,T2759,20.44,L
2459555.4625,346.6666666666667,4.285714285714164,T1616,20.44,L
2459555.4638888887,116.0,34.28571428571421,T2259,20.44,L
2459555.465277778,114.8936170212766,29.999999999999915,T2166,20.44,L
2459555.466666667,124.36363636363637,59.99999999999996,T2707,20.44,L
2459555.4680555556,121.62162162162163,47.14285714285708,T2510,20.44,L
2459555.4694444444,326.25,72.85714285714283,T2859,20.44,L
2459555.470833333,333.0,42.85714285714279,T2479,20.44,L
2459555.472222222,3.3962264150943398,-12.857142857142748,T1083,20.44,L
2459555.4736111113,353.39449541284404,0.0,T1510,20.44,L
2459555.475,342.1782178217822,21.42857142857133,T2033,20.44,L
2459555.476388889,120.0,34.28571428571421,T2260,20.44,L
2459555.4777777777,331.2,77.14285714285712,T2885,20.44,L
2459555.4791666665,90.0,-17.14285714285704,T1004,20.44,L
2459555.480555556,105.68807339449542,0.0,T1435,20.44,L
2459555.4819444446,117.62376237623762,21.42857142857133,T1970,20.44,L
2459555.4833333334,356.69724770642205,0.0,T1511,20.44,L
2459555.484722222,129.8360655737705,55.714285714285666,T2649,20.44,L
2459555.486111111,85.54455445544555,-21.42857142857133,T0901,20.44,L
2459555.4875,115.47169811320755,12.857142857142748,T1761,20.44,L
2459555.488888889,356.6666666666667,4.285714285714164,T1619,20.44,L
2459555.490277778,127.05882352941177,38.5714285714285,T2350,20.44,L
2459555.4916666667,106.66666666666667,-4.285714285714164,T1327,20.44,L
2459555.4930555555,344.0,34.28571428571421,T2316,20.44,L
2459555.4944444443,132.35294117647058,51.428571428571374,T2584,20.44,L
2459555.495833333,113.33333333333334,4.285714285714164,T1546,20.44,L
2459555.4972222224,128.0,34.28571428571421,T2262,20.44,L
2459555.498611111,96.92307692307693,-17.14285714285704,T1006,20.44,L
2459555.5,117.75700934579439,8.571428571428456,T1655,20.44,L
2459555.501388889,137.87234042553192,64.28571428571425,T2761,20.44,L
2459555.5027777776,137.45454545454547,59.99999999999996,T2709,20.44,L
2459555.504166667,345.4054054054054,47.14285714285708,T2556,20.44,L
2459555.5055555557,352.6530612244898,25.714285714285623,T2134,20.44,L
2459555.5069444445,124.61538461538461,17.14285714285704,T1869,20.44,L
2459555.5083333333,135.0,42.85714285714279,T2435,20.44,L
2459555.509722222,3.3333333333333335,4.285714285714164,T1513,20.44,L
2459555.511111111,342.0,68.57142857142854,T2828,20.44,L
2459555.5125,0.0,12.857142857142748,T1727,20.44,L
2459555.513888889,345.6,77.14285714285712,T2886,20.44,L
2459555.515277778,6.666666666666667,4.285714285714164,T1514,20.44,L
2459555.5166666666,144.0,77.14285714285712,T2872,20.44,L
2459555.5180555554,134.04255319148936,29.999999999999915,T2171,20.44,L
2459555.519444444,108.67924528301887,-12.857142857142748,T1114,20.44,L
2459555.5208333335,13.333333333333334,-4.285714285714164,T1299,20.44,L
2459555.5222222223,145.53191489361703,64.28571428571425,T2762,20.44,L
2459555.523611111,146.25,72.85714285714283,T2843,20.44,L
2459555.525,144.0,59.99999999999996,T2710,20.44,L
2459555.5263888887,3.4615384615384617,17.14285714285704,T1834,20.44,L
2459555.527777778,348.75,72.85714285714283,T2861,20.44,L
2459555.529166667,137.87234042553192,29.999999999999915,T2172,20.44,L
2459555.5305555556,3.5643564356435644,21.42857142857133,T1938,20.44,L
2459555.5319444444,148.23529411764704,81.42857142857142,T2894,20.44,L
2459555.533333333,147.54098360655738,55.714285714285666,T2652,20.44,L
2459555.534722222,355.13513513513516,47.14285714285708,T2558,20.44,L
2459555.5361111113,13.333333333333334,4.285714285714164,T1516,20.44,L
2459555.5375,0.0,34.28571428571421,T2230,20.44,L
2459555.538888889,354.09836065573774,55.714285714285666,T2687,20.44,L
2459555.5402777777,23.551401869158877,-8.571428571428456,T1195,20.44,L
2459555.5416666665,144.0,34.28571428571421,T2266,20.44,L
2459555.543055556,7.128712871287129,21.42857142857133,T1939,20.44,L
2459555.5444444446,128.8073394495413,0.0,T1442,20.44,L
2459555.5458333334,16.666666666666668,4.285714285714164,T1517,20.44,L
2459555.547222222,26.91588785046729,-8.571428571428456,T1196,20.44,L
2459555.548611111,4.0,34.28571428571421,T2231,20.44,L
2459555.55,133.33333333333334,4.285714285714164,T1552,20.44,L
2459555.551388889,16.822429906542055,8.571428571428456,T1625,20.44,L
2459555.552777778,153.52941176470588,51.428571428571374,T2588,20.44,L
2459555.5541666667,0.0,55.714285714285666,T2627,20.44,L
2459555.5555555555,122.26415094339623,-12.857142857142748,T1118,20.44,L
2459555.5569444443,158.4,77.14285714285712,T2873,20.44,L
2459555.558333333,153.0,42.85714285714279,T2439,20.44,L
2459555.5597222224,8.0,34.28571428571421,T2232,20.44,L
2459555.561111111,0.0,77.14285714285712,T2862,20.44,L
2459555.5625,114.05940594059406,-21.42857142857133,T0909,20.44,L
2459555.563888889,152.0,34.28571428571421,T2268,20.44,L
2459555.5652777776,41.53846153846154,-17.14285714285704,T0990,20.44,L
2459555.566666667,160.85106382978725,64.28571428571425,T2764,20.44,L
2459555.5680555557,125.66037735849056,-12.857142857142748,T1119,20.44,L
2459555.5694444445,6.545454545454546,59.99999999999996,T2689,20.44,L
2459555.5708333333,157.5,42.85714285714279,T2440,20.44,L
2459555.572222222,138.71559633027525,0.0,T1445,20.44,L
2459555.573611111,26.666666666666668,4.285714285714164,T1520,20.44,L
2459555.575,124.61538461538461,-17.14285714285704,T1014,20.44,L
2459555.576388889,15.319148936170214,29.999999999999915,T2140,20.44,L
2459555.577777778,136.66666666666669,-4.285714285714164,T1336,20.44,L
2459555.5791666666,16.0,34.28571428571421,T2234,20.44,L
2459555.5805555554,21.386138613861387,21.42857142857133,T1943,20.44,L
2459555.581944444,165.24590163934428,55.714285714285666,T2655,20.44,L
2459555.5833333335,148.0373831775701,8.571428571428456,T1664,20.44,L
2459555.5847222223,168.75,72.85714285714283,T2845,20.44,L
2459555.586111111,19.148936170212767,29.999999999999915,T2141,20.44,L
2459555.5875,160.0,34.28571428571421,T2270,20.44,L
2459555.5888888887,30.2803738317757,8.571428571428456,T1629,20.44,L
2459555.590277778,145.3211009174312,0.0,T1447,20.44,L
2459555.591666667,169.41176470588235,81.42857142857142,T2895,20.44,L
2459555.5930555556,135.8490566037736,-12.857142857142748,T1122,20.44,L
2459555.5944444444,40.0,-4.285714285714164,T1307,20.44,L
2459555.595833333,166.5,42.85714285714279,T2442,20.44,L
2459555.597222222,169.41176470588235,51.428571428571374,T2591,20.44,L
2459555.5986111113,21.176470588235293,38.5714285714285,T2325,20.44,L
2459555.6,15.319148936170214,64.28571428571425,T2745,20.44,L
2459555.601388889,39.633027522935784,0.0,T1415,20.44,L
2459555.6027777777,159.23076923076923,17.14285714285704,T1879,20.44,L
2459555.6041666665,55.38461538461539,-17.14285714285704,T0994,20.44,L
2459555.605555556,170.27027027027026,47.14285714285708,T2520,20.44,L
2459555.6069444446,21.176470588235293,51.428571428571374,T2563,20.44,L
2459555.6083333334,19.636363636363637,59.99999999999996,T2691,20.44,L
2459555.609722222,46.66666666666667,-4.285714285714164,T1309,20.44,L
2459555.611111111,158.13084112149534,8.571428571428456,T1667,20.44,L
2459555.6125,162.6923076923077,17.14285714285704,T1880,20.44,L
2459555.613888889,168.51063829787236,29.999999999999915,T2180,20.44,L
2459555.615277778,177.04918032786887,55.714285714285666,T2657,20.44,L
2459555.6166666667,180.0,72.85714285714283,T2846,20.44,L
2459555.6180555555,155.22935779816515,0.0,T1450,20.44,L
2459555.6194444443,27.0,42.85714285714279,T2411,20.44,L
2459555.620833333,161.49532710280374,8.571428571428456,T1668,20.44,L
2459555.6222222224,175.5,42.85714285714279,T2444,20.44,L
2459555.623611111,160.0,4.285714285714164,T1560,20.44,L
2459555.625,40.75471698113208,12.857142857142748,T1739,20.44,L
2459555.626388889,40.0,85.71428571428571,T2905,20.44,L
2459555.6277777776,26.181818181818183,59.99999999999996,T2692,20.44,L
2459555.629166667,183.27272727272728,59.99999999999996,T2716,20.44,L
2459555.6305555557,177.88235294117646,38.5714285714285,T2362,20.44,L
2459555.6319444445,39.20792079207921,21.42857142857133,T1948,20.44,L
2459555.6333333333,149.43396226415095,-12.857142857142748,T1126,20.44,L
2459555.634722222,44.15094339622642,12.857142857142748,T1740,20.44,L
2459555.636111111,28.8,77.14285714285712,T2864,20.44,L
2459555.6375,38.297872340425535,29.999999999999915,T2146,20.44,L
2459555.638888889,168.22429906542055,8.571428571428456,T1670,20.44,L
2459555.640277778,185.2941176470588,51.428571428571374,T2594,20.44,L
2459555.6416666666,166.66666666666669,4.285714285714164,T1562,20.44,L
2459555.6430555554,184.86486486486487,47.14285714285708,T2523,20.44,L
2459555.644444444,30.638297872340427,64.28571428571425,T2747,20.44,L
2459555.6458333335,122.55319148936171,-29.999999999999915,T0717,20.44,L
2459555.6472222223,189.81818181818184,59.99999999999996,T2717,20.44,L
2459555.648611111,40.0,34.28571428571421,T2240,20.44,L
2459555.65,60.0,-4.285714285714164,T1313,20.44,L
2459555.6513888887,152.30769230769232,-17.14285714285704,T1022,20.44,L
2459555.652777778,161.49532710280374,-8.571428571428456,T1236,20.44,L
2459555.654166667,168.44036697247708,0.0,T1454,20.44,L
2459555.6555555556,183.82978723404256,29.999999999999915,T2184,20.44,L
2459555.6569444444,139.59183673469389,-25.714285714285623,T0817,20.44,L
2459555.658333333,174.9532710280374,8.571428571428456,T1672,20.44,L
2459555.659722222,42.35294117647059,38.5714285714285,T2330,20.44,L
2459555.6611111113,45.95744680851064,29.999999999999915,T2148,20.44,L
2459555.6625,51.92307692307693,17.14285714285704,T1848,20.44,L
2459555.663888889,171.74311926605506,0.0,T1455,20.44,L
2459555.6652777777,198.0,68.57142857142854,T2812,20.44,L
2459555.6666666665,187.6595744680851,29.999999999999915,T2185,20.44,L
2459555.668055556,196.36363636363637,59.99999999999996,T2718,20.44,L
2459555.6694444446,195.88235294117646,51.428571428571374,T2596,20.44,L
2459555.6708333334,159.23076923076923,-17.14285714285704,T1024,20.44,L
2459555.672222222,175.04587155963304,0.0,T1456,20.44,L
2459555.673611111,192.0,34.28571428571421,T2278,20.44,L
2459555.675,183.39622641509436,12.857142857142748,T1781,20.44,L
2459555.676388889,181.6822429906542,8.571428571428456,T1674,20.44,L
2459555.677777778,166.41509433962264,-12.857142857142748,T1131,20.44,L
2459555.6791666667,180.0,4.285714285714164,T1566,20.44,L
2459555.6805555555,191.0204081632653,25.714285714285623,T2090,20.44,L
2459555.6819444443,200.65573770491804,55.714285714285666,T2661,20.44,L
2459555.683333333,198.0,42.85714285714279,T2449,20.44,L
2459555.6847222224,201.17647058823528,51.428571428571374,T2597,20.44,L
2459555.686111111,176.66666666666669,-4.285714285714164,T1348,20.44,L
2459555.6875,195.31914893617022,29.999999999999915,T2187,20.44,L
2459555.688888889,137.87234042553192,-29.999999999999915,T0721,20.44,L
2459555.6902777776,160.3960396039604,-21.42857142857133,T0922,20.44,L
2459555.691666667,207.0,68.57142857142854,T2813,20.44,L
2459555.6930555557,166.15384615384616,-17.14285714285704,T1026,20.44,L
2459555.6944444445,180.0,-4.285714285714164,T1349,20.44,L
2459555.6958333333,154.28571428571428,-25.714285714285623,T0821,20.44,L
2459555.697222222,186.66666666666669,4.285714285714164,T1568,20.44,L
2459555.698611111,196.03960396039605,21.42857142857133,T1992,20.44,L
2459555.7,141.70212765957447,-29.999999999999915,T0722,20.44,L
2459555.701388889,203.29411764705884,38.5714285714285,T2368,20.44,L
2459555.702777778,169.6153846153846,-17.14285714285704,T1027,20.44,L
2459555.7041666666,183.33333333333334,-4.285714285714164,T1350,20.44,L
2459555.7055555554,157.9591836734694,-25.714285714285623,T0822,20.44,L
2459555.706944444,190.0,4.285714285714164,T1569,20.44,L
2459555.7083333335,202.97872340425533,29.999999999999915,T2189,20.44,L
2459555.7097222223,173.0769230769231,-17.14285714285704,T1028,20.44,L
2459555.711111111,188.25688073394497,0.0,T1460,20.44,L
2459555.7125,196.9811320754717,12.857142857142748,T1785,20.44,L
2459555.7138888887,216.0,77.14285714285712,T2877,20.44,L
2459555.715277778,214.468085106383,64.28571428571425,T2771,20.44,L
2459555.716666667,212.45901639344262,55.714285714285666,T2663,20.44,L
2459555.7180555556,191.55963302752295,0.0,T1461,20.44,L
2459555.7194444444,216.0,59.99999999999996,T2721,20.44,L
2459555.720833333,149.36170212765958,-29.999999999999915,T0724,20.44,L
2459555.722222222,190.0,-4.285714285714164,T1352,20.44,L
2459555.7236111113,214.05405405405406,47.14285714285708,T2529,20.44,L
2459555.725,196.66666666666669,4.285714285714164,T1571,20.44,L
2459555.726388889,211.76470588235296,38.5714285714285,T2370,20.44,L
2459555.7277777777,194.86238532110093,0.0,T1462,20.44,L
2459555.7291666665,206.73267326732673,21.42857142857133,T1995,20.44,L
2459555.730555556,210.63829787234044,29.999999999999915,T2191,20.44,L
2459555.7319444446,201.86915887850466,8.571428571428456,T1680,20.44,L
2459555.7333333334,222.12765957446808,64.28571428571425,T2772,20.44,L
2459555.734722222,186.7924528301887,-12.857142857142748,T1137,20.44,L
2459555.736111111,198.1651376146789,0.0,T1463,20.44,L
